591	0.005332
592	0.005298
593	0.005263
594	0.005229
595	0.005195
596	0.005162
597	0.005128
598	0.005095
599	0.005062
600	0.005029
601	0.004997
602	0.004964
603	0.004932
604	0.004900
605	0.004868
606	0.004837
607	0.004805
608	0.004774
609	0.004743
610	0.004713
611	0.004682
612	0.004652
613	0.004622
614	0.004592
615	0.004562
616	0.004532
617	0.004503
618	0.004474
619	0.004445
620	0.004416
621	0.004387
622	0.004359
623	0.004331
624	0.004303
625	0.004275
626	0.004247
627	0.004220
628	0.004192
629	0.004165
630	0.004138
631	0.004111
632	0.004085
633	0.004058
634	0.004032
635	0.004006
636	0.003980
637	0.003954
638	0.003929
639	0.003903
640	0.003878
641	0.003853
642	0.003828
643	0.003803
644	0.003778
645	0.003754
646	0.003730
647	0.003705
648	0.003681
649	0.003658
650	0.003634
651	0.003610
652	0.003587
653	0.003564
654	0.003541
655	0.003518
656	0.003495
657	0.003472
658	0.003450
659	0.003427
660	0.003405
661	0.003383
662	0.003361
663	0.003339
664	0.003318
665	0.003296
666	0.003275
667	0.003254
668	0.003233
669	0.003212
670	0.003191
671	0.003170
672	0.003150
673	0.003129
674	0.003109
675	0.003089
676	0.003069
677	0.003049
678	0.003029
679	0.003010
680	0.002990
681	0.002971
682	0.002952
683	0.002933
684	0.002914
685	0.002895
686	0.002876
687	0.002857
688	0.002839
689	0.002820
690	0.002802
691	0.002784
692	0.002766
693	0.002748
694	0.002730
695	0.002713
696	0.002695
697	0.002678
698	0.002660
699	0.002643
700	0.002626
701	0.002609
702	0.002592
703	0.002575
704	0.002558
705	0.002542
706	0.002525
707	0.002509
708	0.002493
709	0.002477
710	0.002461
711	0.002445
712	0.002429
713	0.002413
714	0.002398
715	0.002382
716	0.002367
717	0.002351
718	0.002336
719	0.002321
720	0.002306
721	0.002291
722	0.002276
723	0.002261
724	0.002247
725	0.002232
726	0.002218
727	0.002203
728	0.002189
729	0.002175
730	0.002161
731	0.002147
732	0.002133
733	0.002119
734	0.002105
735	0.002092
736	0.002078
737	0.002065
738	0.002051
739	0.002038
740	0.002025
741	0.002012
742	0.001999
743	0.001986
744	0.001973
745	0.001960
746	0.001947
747	0.001935
748	0.001922
749	0.001910
750	0.001898
751	0.001885
752	0.001873
753	0.001861
754	0.001849
755	0.001837
756	0.001825
757	0.001813
758	0.001801
759	0.001790
760	0.001778
761	0.001767
762	0.001755
763	0.001744
764	0.001733
765	0.001721
766	0.001710
767	0.001699
768	0.001688
769	0.001677
770	0.001666
771	0.001656
772	0.001645
773	0.001634
774	0.001624
775	0.001613
776	0.001603
777	0.001592
778	0.001582
779	0.001572
780	0.001561
781	0.001551
782	0.001541
783	0.001531
784	0.001521
785	0.001512
786	0.001502
787	0.001492
788	0.001482
789	0.001473
790	0.001463
791	0.001454
792	0.001444
793	0.001435
794	0.001426
795	0.001417
796	0.001407
797	0.001398
798	0.001389
799	0.001380
800	0.001371
801	0.001362
802	0.001354
803	0.001345
804	0.001336
805	0.001327
806	0.001319
807	0.001310
808	0.001302
809	0.001293
810	0.001285
811	0.001277
812	0.001268
813	0.001260
814	0.001252
815	0.001244
816	0.001236
817	0.001228
818	0.001220
819	0.001212
820	0.001204
821	0.001196
822	0.001189
823	0.001181
824	0.001173
825	0.001166
826	0.001158
827	0.001151
828	0.001143
829	0.001136
830	0.001128
831	0.001121
832	0.001114
833	0.001107
834	0.001099
835	0.001092
836	0.001085
837	0.001078
838	0.001071
839	0.001064
840	0.001057
